STATION,NAME,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SN32,SNOW,SNWD,SX32,TMAX,TMIN,TOBS,WDMV,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-03,,,,,,10.4,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-04,,,,,,33.5,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-07,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-09,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-29,,,,,,1.8,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-07-31,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-01,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-02,,,,,,16,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-06,,,,,,17,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-07,,,,,,2.8,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-10,,,,,,6.4,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-11,,,,,,11.4,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-12,,,,,,4.6,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-13,,,,,,27.2,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-14,,,,,,1.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-16,,,,,,63.8,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-17,,,,,,13.5,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-23,,,,,,8.9,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-26,,,,,,11.7,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-08-31,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-02,,,,,,2.8,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-07,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-17,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-09-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-05,3,,47.5,,,,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-07,,,,,,8.6,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-15,,,,,,23.9,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-22,,,,,,41.7,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-10-31,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-03,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-08,,,,,,1.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-29,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-11-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-17,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-20,,,,,,4.6,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-21,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-23,,,,,,2.3,,8,13,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-24,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-29,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-30,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2017-12-31,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-07,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-08,,,,,,4.1,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-11,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-20,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-21,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-25,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-27,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-01-28,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-10,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-17,,,,,,11.7,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-19,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-20,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-21,,,,,,15.5,,5,0,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-22,,,,,,5.6,,8,13,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-23,,,,,,12.4,,,0,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-24,,,,,,20.1,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-25,,,,,,13.5,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-02-26,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-01,,,,,,4.8,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-02,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-03,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-04,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-07,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-08,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-10,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-13,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-19,,,,,,0.5,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-22,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-23,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-24,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-25,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-26,,,,,,0.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-29,3,,29,,,,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-03-31,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-01,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-02,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-05,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-06,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-07,,,,,,1.3,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-08,,,,,,0.3,,3,0,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-09,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-11,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-12,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-13,,,,,,0,,,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-14,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-15,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-16,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-17,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-18,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-19,,,,,,0,,0,,,,,,,,,,,,,,
US1OKOK0048,"CHOCTAW 1.4 WSW, OK US",2018-04-21,,,,,,4.6,,,,,,,,,,,,,,,,
