"Year","Month","Day","DATE","Y.WFEC","NAME","PRCP","TMAX","TMIN","TOBS","OilPrice","oilProduction","WoodFordBcfShaleProduction","Monthly Rig Count","Monthly Total Oil Production Anarkado ","Monhtly Total Natural Gas Production Anarkado","tornadoCount","Maximum.Relative.HumidityPct","Minimum.Relative.HumidityPct","Average.Relative.HumidityPct","Minimum.Wind.Chill.Index.Temperature","Maximum.Wind.SpeedMph","Minimum.Wind.SpeedMph","Average.Wind.SpeedMph","Standard.Deviation.of.Wind.Speed.at.10m.Mph","Maximum.Wind.GustMph","Maximum.Wind.Speed.at.2m.Mph","Minimum.Wind.Speed.at.2m.Mph","Average.Wind.Speed.at.2m","Standard.Deviation.of.Wind.Speed.at.2m.Mph","Maximum.Solar.Radiation.MJ.square.meters","Total.Solar.Radiation.MJ.square.meters","TempWeighted","CDDTref","HDDTref","HDDt","CDDt","TetMinus1","effectiveTemp","effectTempCategory","Holidays","Day of Week","WeekendIdentifier"
2018,2,17,2018-02-17,1122.276,"BLANCHARD 2 SSW, OK US",0,14.4,2.2,5.6,61.91,10283,2.771,120,515120.991,6943613.75,0,92.25,28.08,67.39,26.31,20.54,0.43,8.45,3.43,25.28,17.72,0.05,6.21,3.35,830.61,13.81,8.3,20,5,0,0,0,2.8,3,1,6,1
2018,2,18,2018-02-18,1162.592,"BLANCHARD 2 SSW, OK US",0,14.4,2.2,7.2,61.91,10283,2.771,120,515120.991,6943613.75,0,86.38,50.52,72.11,28.09,26.71,0,14.41,7.85,34.27,21.7,0,11.29,6.84,825.66,12.79,8.3,20,5,0,0,0,3.6,3,1,7,1
2018,2,19,2018-02-19,1026.584,"BLANCHARD 2 SSW, OK US",0,19.4,-2.8,-2.8,61.91,10283,2.771,120,515120.991,6943613.75,0,92.67,35.08,69.01,-996,25.41,9.91,19.16,3.15,33.11,20.67,7.09,15.2,2.69,797.02,9.19,8.3,20,5,0,0,0,-1.4,2,0,1,0
2018,2,20,2018-02-20,1330.605,"BLANCHARD 2 SSW, OK US",0,20.6,-2.8,-2.8,61.91,10283,2.771,120,515120.991,6943613.75,0,92.57,59.88,78.74,14.33,33.8,7.39,18.79,6.26,43.78,26.73,4.95,15.25,5.45,713.8,8.96,8.9,20,5,0,0,0,-1.4,2,0,2,0
2018,2,21,2018-02-21,1432.499,"BLANCHARD 2 SSW, OK US",31.8,-2.8,-5.6,-5.6,61.73,10283,2.771,120,515120.991,6943613.75,0,95.23,60.39,79.46,6.67,-996,-996,-996,-996,32.44,-996,-996,-996,-996,207.52,3,-4.2,20,5,9.2,0,0,-2.8,2,0,3,0
2018,2,22,2018-02-22,1306.076,"BLANCHARD 2 SSW, OK US",19.1,0.6,-5.6,-4.4,62.72,10283,2.771,120,515120.991,6943613.75,0,98.64,90.13,94.94,27.42,-996,-996,-996,-996,12.2,-996,-996,-996,-996,333.09,4.2,-2.5,20,5,7.5,0,0,-2.2,2,0,4,0
2018,2,23,2018-02-23,1225.773,"BLANCHARD 2 SSW, OK US",7.6,3.3,-4.4,0,63.52,10283,2.771,120,515120.991,6943613.75,0,100,94.46,98.83,24.74,16.12,0.65,7.49,2.15,20.31,13.43,0,6.05,1.85,171.48,2.78,-0.55,20,5,5.55,0,0,0,2,0,5,0
2018,2,24,2018-02-24,1132.852,"BLANCHARD 2 SSW, OK US",10.2,13.9,0,2.8,63.81,10283,2.771,120,515120.991,6943613.75,0,100,17.96,82.93,29.94,31.21,0,8.47,6.1,39.91,25.43,0,6.08,5.17,883.43,15.74,6.95,20,5,0,0,0,1.4,3,1,6,1
2018,2,25,2018-02-25,1206.896,"BLANCHARD 2 SSW, OK US",0,13.9,2.2,2.2,63.81,10283,2.771,120,515120.991,6943613.75,0,99.8,14.7,61.4,23.47,29.66,0,9.58,5.91,37.92,23.29,0,7.05,5.1,824.86,20.28,8.05,20,5,0,0,0,1.1,3,1,7,1
2018,2,26,2018-02-26,1174.148,"BLANCHARD 2 SSW, OK US",0,17.2,-1.7,0,63.81,10283,2.771,120,515120.991,6943613.75,0,85.26,15.39,53.98,18.99,16.2,0.94,8.22,3.75,21.92,13.84,0,5.84,3.49,-996,-996,7.75,20,5,0,0,0,0,2,0,1,0
2018,2,27,2018-02-27,1068.695,"BLANCHARD 2 SSW, OK US",0,18.9,0,0.6,62.94,10283,2.771,120,515120.991,6943613.75,0,100,83.79,91.81,34.06,13.72,4.49,9.14,1.72,17.61,11.37,2.84,7.08,1.7,-996,-996,9.45,20,5,0,0,0,0.3,3,0,2,0
2018,2,28,2018-02-28,987.338,"BLANCHARD 2 SSW, OK US",4.3,17.8,0.6,5.6,61.43,10283,2.771,120,515120.991,6943613.75,0,100,23.79,63.41,-996,28.48,2.36,10.89,5.4,36.69,23.04,0,7.7,4.91,-996,-996,9.2,20,5,0,0,0,2.8,3,0,3,0
2018,3,1,2018-03-01,1055.939,"BLANCHARD 2 SSW, OK US",0,20,5.6,12.8,60.98,10460,2.724,122,538107.143,6894381.9,0,75.52,22.16,50.75,28.62,27.11,6.56,14,4.99,33.46,21.5,3.05,10.83,4.74,-996,-996,12.8,20,5,0,0,0,6.4,3,0,4,0
2018,3,2,2018-03-02,1187.916,"BLANCHARD 2 SSW, OK US",0,19.4,4.4,4.4,61.19,10460,2.724,122,538107.143,6894381.9,0,81.85,22.26,54.31,24.1,19.6,0.1,11.02,4.88,26.82,16.28,0,8.28,4.88,-996,-996,11.9,20,5,0,0,0,2.2,3,0,5,0
2018,3,3,2018-03-03,993.534,"BLANCHARD 2 SSW, OK US",0,19.4,1.1,3.3,62.49,10460,2.724,122,538107.143,6894381.9,0,97.71,37.14,70.49,38.49,25.08,6.33,15.24,5.41,33.04,20.83,3.42,12.06,5.07,-996,-996,10.25,20,5,0,0,0,1.65,3,1,6,1
2018,3,4,2018-03-04,993.661,"BLANCHARD 2 SSW, OK US",0,21.1,3.3,6.1,62.49,10460,2.724,122,538107.143,6894381.9,0,98.54,62.87,86.32,-996,25.05,9.56,16.07,3.67,30.85,20.6,7.56,12.92,3.12,-996,-996,12.2,20,5,0,0,0,3.05,3,1,7,1
2018,3,5,2018-03-05,1103.767,"BLANCHARD 2 SSW, OK US",0,20.6,6.1,12.8,62.49,10460,2.724,122,538107.143,6894381.9,0,91.37,7.14,37.09,31.23,25.97,1.85,12.79,6.1,35.14,21.45,0,9.39,5.72,-996,-996,13.35,20,5,0,0,0,6.4,3,0,1,0
2018,3,6,2018-03-06,1217.818,"BLANCHARD 2 SSW, OK US",0,18.3,8.9,8.9,62.54,10460,2.724,122,538107.143,6894381.9,0,58.43,7.64,27.56,15.66,30.15,2.67,13.99,6.95,38.14,24.52,0.59,10.25,6.55,-996,-996,13.6,20,5,0,0,0,4.45,3,0,2,0
2018,3,7,2018-03-07,1203.727,"BLANCHARD 2 SSW, OK US",0,16.1,1.7,1.7,61.09,10460,2.724,122,538107.143,6894381.9,0,57.66,16.3,33.56,14.61,11.72,1.02,6.41,2.24,14.61,8.81,0.09,4.26,1.76,-996,-996,8.9,20,5,0,0,0,0.85,3,0,3,0
2018,3,8,2018-03-08,1220.685,"BLANCHARD 2 SSW, OK US",0,14.4,-2.2,-2.2,60.13,10460,2.724,122,538107.143,6894381.9,0,70.46,15.12,39.34,21.58,21.88,0,11.23,5.79,29.3,17.73,0,8.7,4.9,-996,-996,6.1,20,5,0,0,0,-1.1,2,0,4,0
2018,3,9,2018-03-09,1072.826,"BLANCHARD 2 SSW, OK US",0,20,-2.2,1.1,62.02,10460,2.724,122,538107.143,6894381.9,0,61.84,13.96,38.3,35.07,17.59,6.16,10.78,2.7,23.38,14.67,3.11,7.93,2.88,-996,-996,8.9,20,5,0,0,0,0.55,3,0,5,0
2018,3,10,2018-03-10,944.563,"BLANCHARD 2 SSW, OK US",0,23.9,1.1,8.9,61.35,10460,2.724,122,538107.143,6894381.9,0,94.48,18.76,59.73,41.8,19.86,0.8,7.5,3.79,25.57,16.12,0,5.03,2.92,-996,-996,12.5,20,5,0,0,0,4.45,3,1,6,1
2018,3,11,2018-03-11,1063.581,"BLANCHARD 2 SSW, OK US",0,23.9,8.9,10.6,61.35,10460,2.724,122,538107.143,6894381.9,0,62.9,22.97,39.6,32.17,32.23,6.54,19.6,6.69,42.52,26.15,3.72,15.54,6.08,-996,-996,16.4,20,5,0,0,0,5.3,3,1,7,1
2018,3,12,2018-03-12,1177.374,"BLANCHARD 2 SSW, OK US",0,22.2,5,5,61.35,10460,2.724,122,538107.143,6894381.9,0,81.84,26.9,51.81,22.82,13.57,1.61,7.57,2.56,16.81,10.36,0.62,5.5,2.06,-996,-996,13.6,20,5,0,0,0,2.5,3,0,1,0
2018,3,13,2018-03-13,1214.742,"BLANCHARD 2 SSW, OK US",0,13.9,-1.7,0,60.69,10460,2.724,122,538107.143,6894381.9,0,66.16,22.22,41.42,22.14,15.26,0.82,8.37,2.6,23.31,12.68,0,5.6,2.92,-996,-996,6.1,20,5,0,0,0,0,2,0,2,0
2018,3,14,2018-03-14,1248.601,"BLANCHARD 2 SSW, OK US",0,15,-0.6,0,60.89,10460,2.724,122,538107.143,6894381.9,0,63.16,15.39,35.76,22.25,20.09,0.07,10.57,5.8,27.34,16.84,0,8.09,5.29,-996,-996,7.2,20,5,0,0,0,0,2,0,3,0
2018,3,15,2018-03-15,1097.504,"BLANCHARD 2 SSW, OK US",0,19.4,0,0.6,61.16,10460,2.724,122,538107.143,6894381.9,0,62.62,28.65,43.13,34.44,28.99,5.51,18.03,6.88,39.3,23.91,3.06,14.2,6.2,-996,-996,9.7,20,5,0,0,0,0.3,3,0,4,0
2018,3,16,2018-03-16,946.016,"BLANCHARD 2 SSW, OK US",0,24.4,0.6,8.3,62.29,10460,2.724,122,538107.143,6894381.9,0,66.34,6.57,26.24,42.62,29.1,2.52,16,6.52,37.2,23.85,0,11.96,6.05,-996,-996,12.5,20,5,0,0,0,4.15,3,0,5,0
2018,3,17,2018-03-17,960.23,"BLANCHARD 2 SSW, OK US",0,26.1,8.3,12.2,62.01,10460,2.724,122,538107.143,6894381.9,0,76.76,36.62,53.15,31.77,21.43,1.16,10.32,4.66,27.04,17.39,0,7.44,4.37,-996,-996,17.2,20,5,0,0,0,6.1,3,1,6,1
2018,3,18,2018-03-18,969.56,"BLANCHARD 2 SSW, OK US",0,25.6,5,6.7,62.01,10460,2.724,122,538107.143,6894381.9,0,87.37,22.55,65.97,38.13,35.14,0.17,9.04,6.24,46.55,28.14,0,6.8,5.2,888.21,14.01,15.3,20,5,0,0,0,3.35,3,1,7,1
2018,3,19,2018-03-19,1096.493,"BLANCHARD 2 SSW, OK US",0,20,6.7,6.7,62.01,10460,2.724,122,538107.143,6894381.9,0,63.66,24.55,43.75,36.08,36.24,9.67,21.79,6.56,46.84,29.04,5.92,17.13,5.65,913.54,22.58,13.35,20,5,0,0,0,3.35,3,0,1,0
2018,3,20,2018-03-20,1119.658,"BLANCHARD 2 SSW, OK US",0,20,6.7,7.8,63.37,10460,2.724,122,538107.143,6894381.9,0,85.82,20.29,49.17,23.14,21.77,1.43,9.31,3.71,26.75,17.82,0.01,6.84,3.31,898.96,22.72,13.35,20,5,0,0,0,3.9,3,0,2,0
2018,3,21,2018-03-21,1091.039,"BLANCHARD 2 SSW, OK US",0,15.6,2.2,2.2,65.1,10460,2.724,122,538107.143,6894381.9,0,71.07,18.26,40.04,28.99,21.54,0.01,12.22,4.45,29.59,17.78,0,9.33,4.46,993.77,21.8,8.9,20,5,0,0,0,1.1,3,0,3,0
2018,3,22,2018-03-22,1037.918,"BLANCHARD 2 SSW, OK US",0,20,1.7,2.2,64.25,10460,2.724,122,538107.143,6894381.9,0,71.38,26.29,47.06,41.44,22.41,10.16,15.16,2.72,35.3,18.7,6.85,12.23,2.73,914.89,21.93,10.85,20,5,0,0,0,1.1,3,0,4,0
2018,3,23,2018-03-23,957.615,"BLANCHARD 2 SSW, OK US",0,26.1,1.7,7.2,65.8,10460,2.724,122,538107.143,6894381.9,0,84.3,43.25,63.57,-996,25.28,9.22,17.51,4.01,32.08,21.12,6.75,13.86,3.48,598.61,11.05,13.9,20,5,0,0,0,3.6,3,0,5,0
2018,3,24,2018-03-24,924.36,"BLANCHARD 2 SSW, OK US",0,26.1,7.2,13.9,65.49,10460,2.724,122,538107.143,6894381.9,0,72.09,26.7,48.41,-996,20.13,3.54,10.74,3.49,24.63,16.33,2.21,7.58,3.28,922.04,22.86,16.65,20,5,0,0,0,6.95,3,1,6,1
2018,3,25,2018-03-25,981.071,"BLANCHARD 2 SSW, OK US",0,25.6,13.9,13.9,65.49,10460,2.724,122,538107.143,6894381.9,0,85.77,31.27,60.98,-996,28.54,0.46,12.91,6.19,38.95,23.76,0,10.23,5.27,883.56,20.77,19.75,20,5,0,0,0,6.95,3,1,7,1
2018,3,26,2018-03-26,945.485,"BLANCHARD 2 SSW, OK US",0,22.8,7.2,7.2,65.49,10460,2.724,122,538107.143,6894381.9,0,94.43,26.51,75.25,-996,21.43,2.26,10.11,3.75,26.15,16.99,0.82,7.72,3.2,495.05,6.09,15,20,5,0,0,0,3.6,3,0,1,0
2018,3,27,2018-03-27,1006,"BLANCHARD 2 SSW, OK US",6.4,25,7.2,16.7,65.21,10460,2.724,122,538107.143,6894381.9,0,97.78,85.1,92.39,37.31,22.48,1.21,13.22,5.05,27.34,17.65,0,10.01,4.08,179.48,3.33,16.1,20,5,0,0,0,8.35,3,0,2,0
2018,3,28,2018-03-28,990.275,"BLANCHARD 2 SSW, OK US",7.6,16.7,7.8,7.8,64.3,10460,2.724,122,538107.143,6894381.9,0,98.74,56.76,84.37,38.71,12.44,1.54,7.69,2.09,17.39,9.62,0.2,6.08,1.82,1050.92,17.76,12.25,20,5,0,0,0,3.9,3,0,3,0
2018,3,29,2018-03-29,955.24,"BLANCHARD 2 SSW, OK US",13.2,18.3,2.8,3.9,64.87,10460,2.724,122,538107.143,6894381.9,0,99.84,47.12,77.85,40.52,19.51,0.34,10.01,3.48,23.89,15.96,0,7.24,3.68,1016.33,16.47,10.55,20,5,0,0,0,1.95,3,0,4,0
2018,3,30,2018-03-30,1029.004,"BLANCHARD 2 SSW, OK US",0,13.9,3.3,3.9,63.05,10460,2.724,122,538107.143,6894381.9,0,98.01,34.15,67.86,34.67,18.1,0.72,9.19,4.28,27.76,14.78,0,6.93,3.82,915.62,24.23,8.6,20,5,0,0,0,1.95,3,0,5,0
2018,3,31,2018-03-31,941.548,"BLANCHARD 2 SSW, OK US",0,18.3,2.8,2.8,63.05,10460,2.724,122,538107.143,6894381.9,0,89.03,39.27,61.34,42.1,30.74,1.62,12.2,6.4,40.11,23.96,1.13,9.51,4.84,1002.99,23.22,10.55,20,5,0,0,0,1.4,3,1,6,1
2018,4,1,2018-04-01,1138.427,"BLANCHARD 2 SSW, OK US",0,21.1,1.7,1.7,63.05,10619,2.865,126,518888.771,7065793.56,0,76.86,53.62,63.06,25.96,28.77,7.87,16.57,4.5,38.01,21.63,5.44,12.83,3.56,423.22,8.73,11.4,20,5,0,0,0,0.85,3,1,7,1
2018,4,2,2018-04-02,1134.14,"BLANCHARD 2 SSW, OK US",0,21.1,1.7,3.3,63.05,10619,2.865,126,518888.771,7065793.56,0,96,51.94,67.41,25.93,21.43,1,10.51,5.61,29.08,17.72,0,8.5,4.79,1010.88,15.44,11.4,20,5,0,0,0,1.65,3,0,1,0
2018,4,3,2018-04-03,1030.682,"BLANCHARD 2 SSW, OK US",0,8.9,3.3,4.4,63.41,10619,2.865,126,518888.771,7065793.56,0,100,13.62,51.02,33.36,38.36,4.55,19.51,9.82,47.07,31.36,1.15,14.93,8.62,943.26,25.51,6.1,20,5,0,0,0,2.2,3,0,2,0
2018,4,4,2018-04-04,1116.925,"BLANCHARD 2 SSW, OK US",0,8.3,-4.4,-4.4,63.35,10619,2.865,126,518888.771,7065793.56,0,64.2,18.09,34.1,20.56,21.34,1,10.32,4.83,30.53,17.8,0,7.77,4.7,978.06,26.18,1.95,20,5,3.05,0,0,-2.2,2,0,3,0
2018,4,5,2018-04-05,1077.978,"BLANCHARD 2 SSW, OK US",0,22.8,-4.4,8.3,63.53,10619,2.865,126,518888.771,7065793.56,0,77.11,25.57,46.74,38.18,21.72,3.65,12.3,4.04,27.85,18.14,2.47,9.41,3.68,959.43,22.85,9.2,20,5,0,0,0,4.15,3,0,4,0
2018,4,6,2018-04-06,1113.18,"BLANCHARD 2 SSW, OK US",1.3,22.8,0,7.2,62.03,10619,2.865,126,518888.771,7065793.56,0,95.21,44.51,69.45,20.87,32.73,6.02,19.75,8.35,44.94,26.11,3.67,15.32,6.57,886.83,14.04,11.4,20,5,0,0,0,3.6,3,0,5,0
2018,4,7,2018-04-07,1282.75,"BLANCHARD 2 SSW, OK US",0,15,-1.1,0,63.4,10619,2.865,126,518888.771,7065793.56,0,76.04,32.52,53.05,10.19,26.53,3.06,13.83,6.28,35.08,20.49,0.41,10.62,5.52,920.07,19,6.95,20,5,0,0,0,0,2,1,6,1
2018,4,8,2018-04-08,1162.772,"BLANCHARD 2 SSW, OK US",0,20.6,0,12.2,63.4,10619,2.865,126,518888.771,7065793.56,0,84.01,45.63,62.27,22.62,17.6,3.2,8.88,3.43,25.05,15.37,1.25,6.57,3.51,1101.87,20.21,10.3,20,5,0,0,0,6.1,3,1,7,1
2018,4,9,2018-04-09,1071.173,"BLANCHARD 2 SSW, OK US",0,12.2,0,0,63.4,10619,2.865,126,518888.771,7065793.56,0,90.12,28.29,60.4,28.07,23.94,0.42,8.66,5.27,29.66,17.75,0,5.99,4.24,955.93,24.83,6.1,20,5,0,0,0,0,2,0,1,0
2018,4,10,2018-04-10,1060.573,"BLANCHARD 2 SSW, OK US",0,22.8,0,3.3,65.48,10619,2.865,126,518888.771,7065793.56,0,93.32,20.76,54.35,28.05,16.62,0.62,8.96,4.05,23.53,13.34,0,6.58,3.8,968.39,26.38,11.4,20,5,0,0,0,1.65,3,0,2,0
2018,4,11,2018-04-11,1010.8,"BLANCHARD 2 SSW, OK US",0,22.8,3.3,10.6,66.81,10619,2.865,126,518888.771,7065793.56,0,60.07,25.29,38.97,-996,31.81,6.19,19.46,7.26,41.29,25.46,3.75,15.35,6.44,953.37,25.88,13.05,20,5,0,0,0,5.3,3,0,3,0
2018,4,12,2018-04-12,1058.957,"BLANCHARD 2 SSW, OK US",0,27.2,10.6,11.7,67.07,10619,2.865,126,518888.771,7065793.56,0,68.81,8.01,36.75,-996,31.7,6.23,19.67,6.73,42.59,25.64,3.24,15.44,5.7,1011.86,-996,18.9,20,5,0,0,0,5.85,3,0,4,0
2018,4,13,2018-04-13,965.625,"BLANCHARD 2 SSW, OK US",0,30.6,11.7,16.7,67.35,10619,2.865,126,518888.771,7065793.56,0,70.67,7.22,33.27,38.64,33.96,15.36,25.75,3.84,52.1,27.18,11.19,20.21,3.22,1164.07,26.07,21.15,20,5,0,1.15,0,8.35,3,0,5,0
2018,4,14,2018-04-14,1083.359,"BLANCHARD 2 SSW, OK US",0,30.6,16.7,20,66.23,10619,2.865,126,518888.771,7065793.56,0,52.84,16.61,33.78,25.71,40.44,3.9,26.5,8.58,54.16,33.08,1.01,21.14,7.45,983.69,27.27,23.65,20,5,0,3.65,0,10,3,1,6,1
2018,4,15,2018-04-15,1168.318,"BLANCHARD 2 SSW, OK US",0,26.7,1.1,1.1,66.23,10619,2.865,126,518888.771,7065793.56,0,63.68,9.58,32.02,20.2,16.72,3.12,9.62,2.71,27.34,14.26,1.58,6.9,3.26,1009.36,28.47,13.9,20,5,0,0,0,0.55,3,1,7,1
2018,4,16,2018-04-16,1131.017,"BLANCHARD 2 SSW, OK US",0,16.1,-1.7,-1.7,66.23,10619,2.865,126,518888.771,7065793.56,0,47.98,12.41,29.03,29.47,25.17,5.6,14.95,4.56,35.08,20,2.06,10.97,5,1005.89,27.7,7.2,20,5,0,0,0,-0.85,2,0,1,0
2018,4,17,2018-04-17,1054.273,"BLANCHARD 2 SSW, OK US",0,23.9,-1.7,-0.6,66.5,10619,2.865,126,518888.771,7065793.56,0,58.48,4.14,24.37,-996,35.08,4.91,13.48,5.83,46.48,27.94,1.41,9.66,5,1061.07,21.34,11.1,20,5,0,0,0,-0.3,2,0,2,0
2018,4,18,2018-04-18,933.32,"BLANCHARD 2 SSW, OK US",0,31.1,-0.6,16.1,68.44,10619,2.865,126,518888.771,7065793.56,0,39.79,9.34,20.56,44.43,34.94,3.9,17.58,6.95,44.13,28.07,1.28,13.74,6.42,1022.46,29,15.25,20,5,0,0,0,8.05,3,0,3,0
2018,4,19,2018-04-19,959.034,"BLANCHARD 2 SSW, OK US",0,30.6,12.2,12.2,68.3,10619,2.865,126,518888.771,7065793.56,0,57.84,20.42,37.34,32.66,15.56,0.91,8.24,2.53,19.44,12.51,0,5.25,2.36,1118.75,28.27,21.4,20,5,0,1.4,0,6.1,3,0,4,0
2018,4,20,2018-04-20,1015.639,"BLANCHARD 2 SSW, OK US",0,21.1,3.9,3.9,68.26,10619,2.865,126,518888.771,7065793.56,0,70.98,30.53,46.49,37.82,30.18,7.62,19.79,6.11,39.97,24.43,3.64,15.57,5.87,1071.25,20.31,12.5,20,5,0,0,0,1.95,3,0,5,0
2018,4,21,2018-04-21,965.848,"BLANCHARD 2 SSW, OK US",6.4,20,3.3,3.3,67.61,10619,2.865,126,518888.771,7065793.56,0,98.6,47.58,84.28,42.87,22.84,3.31,12.72,3.29,28.05,18.14,1.73,9.33,3.02,935.04,9.11,11.65,20,5,0,0,0,1.65,3,1,6,1
2018,4,22,2018-04-22,964.143,"BLANCHARD 2 SSW, OK US",38.9,18.9,3.3,8.3,67.61,10619,2.865,126,518888.771,7065793.56,0,96.86,39.04,65.87,37.7,22.62,5.59,11.8,4.15,30.11,18.32,0.25,8.97,4.26,1171.46,25.5,11.1,20,5,0,0,0,4.15,3,1,7,1
2018,4,23,2018-04-23,932.788,"BLANCHARD 2 SSW, OK US",0,18.3,6.1,6.1,67.61,10619,2.865,126,518888.771,7065793.56,0,92.92,30.37,60.26,39.12,12,1.64,7.32,2.08,22.15,9.8,0,4.81,2.11,997.4,28.23,12.2,20,5,0,0,0,3.05,3,0,1,0
2018,4,24,2018-04-24,978.674,"BLANCHARD 2 SSW, OK US",0,22.8,6.1,9.4,67.66,10619,2.865,126,518888.771,7065793.56,0,90.41,30.47,56.3,43.94,24.74,0.21,10.74,6.04,34.2,19.24,0,7.46,5.05,1022.84,-996,14.45,20,5,0,0,0,4.7,3,0,2,0
2018,4,25,2018-04-25,986.146,"BLANCHARD 2 SSW, OK US",4.3,26.1,9.4,9.4,68,10619,2.865,126,518888.771,7065793.56,0,94.75,46.23,73.17,36.71,28.45,2.93,15.54,6.01,37.27,22.64,0,12.11,5.58,1179.94,18.93,17.75,20,5,0,0,0,4.7,3,0,3,0
2018,4,26,2018-04-26,1008.289,"BLANCHARD 2 SSW, OK US",7.6,26.1,7.2,8.3,68.18,10619,2.865,126,518888.771,7065793.56,0,97.62,30.12,68.7,34.75,29.26,2.21,8.33,5.4,37.92,23.15,0,5.73,4.71,1103.72,26.65,16.65,20,5,0,0,0,4.15,3,0,4,0
2018,4,27,2018-04-27,911.51,"BLANCHARD 2 SSW, OK US",0,21.1,3.3,3.3,68.11,10619,2.865,126,518888.771,7065793.56,0,96.32,21.77,56.71,42.66,10.85,0.34,6.72,2.37,14.54,8.89,0,4.63,1.61,1025.69,29.77,12.2,20,5,0,0,0,1.65,3,0,5,0
2018,4,28,2018-04-28,952.072,"BLANCHARD 2 SSW, OK US",0,22.8,3.3,9.4,68.56,10619,2.865,126,518888.771,7065793.56,0,90.11,20.25,46.8,41.39,16.5,0,8.52,4.33,25.21,13.56,0,6.36,3.81,1041.21,29.23,13.05,20,5,0,0,0,4.7,3,1,6,1
2018,4,29,2018-04-29,1014.894,"BLANCHARD 2 SSW, OK US",0,27.2,8.9,10,68.56,10619,2.865,126,518888.771,7065793.56,0,76.57,23.21,46.93,-996,27.56,7.21,16.98,5.84,37.56,22.39,5.42,13.34,5.05,1003.04,28.29,18.05,20,5,0,0,0,5,3,1,7,1
2018,4,30,2018-04-30,1015.509,"BLANCHARD 2 SSW, OK US",0,28.3,10,11.1,68.56,10619,2.865,126,518888.771,7065793.56,0,79.72,44.9,60.57,-996,29.64,11.86,22.31,4.27,38.88,24.2,9.26,17.76,3.6,930.5,18.21,19.15,20,5,0,0,0,5.55,3,0,1,0
2018,5,1,2018-05-01,1047.052,"BLANCHARD 2 SSW, OK US",0,25.6,11.1,18.9,67.28,10769,2.764,133,517045.352,7031833.48,23,88.38,39.49,69.35,-996,27.89,11.41,20.14,3.9,36.53,22.64,8.71,15.96,3.21,1073.13,16.93,18.35,20,5,0,0,0,9.45,3,0,2,0
2018,5,2,2018-05-02,1054,"BLANCHARD 2 SSW, OK US",54.6,26.7,15,15,67.91,10769,2.764,133,517045.352,7031833.48,23,93.62,42.6,78.31,-996,35.68,4,17.66,5.22,47.94,28.16,2.08,13.8,4.39,1041.96,15.31,20.85,20,5,0,0.850000000000001,0,7.5,3,0,3,0
2018,5,3,2018-05-03,1027.716,"BLANCHARD 2 SSW, OK US",6.4,25.6,15,18.9,68.45,10769,2.764,133,517045.352,7031833.48,23,98.82,11.81,50.67,-996,32.68,0.92,14.16,7.52,45.88,26.4,0,10.11,6.21,1075.93,28.96,20.3,20,5,0,0.300000000000001,0,9.45,3,0,4,0
2018,5,4,2018-05-04,907.094,"BLANCHARD 2 SSW, OK US",0,27.2,18.9,21.1,69.71,10769,2.764,133,517045.352,7031833.48,23,75.17,30.82,53.92,-996,18.81,0,9.83,3.83,24.63,14.45,0,7.16,3.39,1014.8,26.74,23.05,20,5,0,3.05,0,10.55,4,0,5,0
2018,5,5,2018-05-05,973.189,"BLANCHARD 2 SSW, OK US",0,28.9,16.7,16.7,70.74,10769,2.764,133,517045.352,7031833.48,23,88.16,18.29,50.42,-996,13.46,0,7.06,2.63,19.57,10.95,0,4.91,2.42,1018.05,29.87,22.8,20,5,0,2.8,0,8.35,3,1,6,1
2018,5,6,2018-05-06,1078.615,"BLANCHARD 2 SSW, OK US",0,27.8,13.9,13.9,70.74,10769,2.764,133,517045.352,7031833.48,23,84.32,13.31,46.27,-996,16.21,0,8.53,4.08,26.96,13.35,0,6.15,3.67,1018.98,28.65,20.85,20,5,0,0.850000000000001,0,6.95,3,1,7,1
2018,5,7,2018-05-07,1183.968,"BLANCHARD 2 SSW, OK US",0,27.2,10.6,13.3,70.74,10769,2.764,133,517045.352,7031833.48,23,81.65,13.76,42.36,-996,25.5,8.19,14.97,5.09,34.63,21.34,4.32,11.43,4.75,1025.88,27.72,18.9,20,5,0,0,0,6.65,3,0,1,0
2018,5,8,2018-05-08,1190.852,"BLANCHARD 2 SSW, OK US",0,31.1,13.3,13.9,68.83,10769,2.764,133,517045.352,7031833.48,23,53.99,14.16,34.06,-996,26.13,2.93,14.12,5.18,32.73,20.74,0.47,10.53,4.66,1042.24,19.3,22.2,20,5,0,2.2,0,6.95,3,0,2,0
2018,5,9,2018-05-09,1233.541,"BLANCHARD 2 SSW, OK US",0,32.8,13.9,16.7,71.16,10769,2.764,133,517045.352,7031833.48,23,56.84,19.83,37.3,-996,22.73,0.82,13.62,5.01,29.01,18.7,0.22,10.67,4.48,989.45,28.63,23.35,20,5,0,3.35,0,8.35,3,0,3,0
2018,5,10,2018-05-10,1182.499,"BLANCHARD 2 SSW, OK US",0,31.7,16.7,18.3,71.36,10769,2.764,133,517045.352,7031833.48,23,80.07,38.05,54.27,-996,31.09,7.74,18.64,6.25,40.62,25.79,4.5,14.93,5.63,990.45,28.52,24.2,20,5,0,4.2,0,9.15,3,0,4,0
